ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
26321,36.0,High School,4.1,System Admin,61.0,75.5,87.0,7.0,,11.9,91.05,Unemployed,Healthcare,134742.0,Low
26322,22.0,Diploma,14.4,Cybersecurity Analyst,86.0,68.0,,,319.5,64.47,54.77,Employed,Manufacturing,,Medium
26323,20.0,Master,3.9000000000000004,System Admin,94.0,58.5,78.0,,190.0,20.81,5.57,Student,Manufacturing,122347.0,Medium
26324,45.0,Bachelor,1.6,Cloud Engineer,,99.0,61.0,3.5,102.0,,55.1,Employed,Manufacturing,,Medium
26325,45.5,Master,2.3,ML Engineer,62.5,40.0,55.0,5.0,116.0,15.29,73.67,Employed,IT,105872.0,Medium
26326,40.0,,6.5,ML Engineer,,93.0,89.0,1.0,100.0,66.03,,,IT,127786.0,Low
26328,25.0,,1.2,,101.5,58.0,50.0,1.0,219.0,24.33,38.64,,Healthcare,,Low
26329,53.0,Master,5.1,ML Engineer,60.5,94.0,,5.0,188.5,32.11,45.93,Student,,108687.0,Low
26330,46.0,PhD,,ML Engineer,89.0,56.0,,,225.0,9.61,61.82,,,48184.0,Low
26331,30.0,PhD,7.1,Data Analyst,74.0,49.0,49.0,4.0,120.0,23.64,,Student,Retail,75539.0,Low
26332,,High School,2.3,,,,58.0,0.0,210.0,2.24,16.21,,,29971.0,Low
26333,39.0,Diploma,7.1,Software Engineer,72.0,43.0,82.0,3.0,305.0,,47.0,Student,Retail,23034.0,Low
26335,54.0,,14.3,Cloud Engineer,,71.0,,,13.0,56.79,,Unemployed,Finance,36622.0,High
26336,24.0,Bachelor,19.0,Cloud Engineer,94.0,41.0,97.0,0.0,405.0,31.69,1.82,,Healthcare,81211.0,High
26337,,Diploma,5.0,Software Engineer,57.0,78.0,,7.0,344.0,32.15,,Student,,98142.0,Medium
26338,23.0,Bachelor,12.6,Software Engineer,,57.0,,7.0,169.0,61.94,31.96,Student,,,Low
26339,32.0,Master,8.9,,,88.0,53.0,0.0,175.0,50.13,89.9,Employed,Healthcare,49137.0,High
26341,57.0,,3.1,ML Engineer,60.0,63.0,46.5,2.0,,83.32,90.49,Student,,66174.0,Medium
26342,51.0,High School,,Software Engineer,50.0,80.0,80.0,,204.0,,55.29,,Retail,97403.0,Low
26343,31.0,Master,2.5,Software Engineer,63.0,,,2.0,,31.5,98.07,,Manufacturing,137651.0,High
26344,,PhD,1.0,,99.5,62.0,,4.0,467.0,98.68,,Student,Finance,101213.0,Low
26345,33.0,Bachelor,12.9,Software Engineer,78.0,88.0,87.0,4.0,455.0,,43.43,Employed,Finance,77425.0,Low
26347,40.0,PhD,,,,61.5,91.0,,253.0,72.76,21.03,Employed,,53945.0,High
26349,21.0,Master,8.7,Cloud Engineer,58.0,85.0,46.0,,114.0,22.12,8.07,Employed,Manufacturing,85210.0,High
26350,29.0,PhD,2.2,System Admin,47.0,58.0,62.0,3.0,5.0,19.05,,Student,,65650.0,Medium
26351,61.5,Master,5.4,ML Engineer,,94.0,90.0,3.0,327.0,49.22,2.44,Unemployed,IT,122403.0,Low
26352,,Diploma,5.4,Cybersecurity Analyst,,58.0,82.0,9.5,190.0,,30.33,Student,Finance,,Medium
26353,21.0,Diploma,,Cloud Engineer,93.0,94.0,99.0,5.0,,,,Employed,,137831.0,High
26354,37.0,Bachelor,5.4,Software Engineer,94.0,57.5,78.0,7.0,476.0,23.81,2.74,Employed,IT,77687.0,High
26355,45.0,Diploma,,System Admin,,,76.0,4.0,494.0,12.58,70.33,Employed,Finance,42976.0,Low
26357,,Bachelor,,System Admin,82.0,69.0,50.0,5.0,440.0,41.59,68.1,,Retail,70929.0,Medium
26358,,Master,12.0,System Admin,,66.0,91.0,,256.0,5.04,67.51,Student,IT,73429.0,High
26360,,Bachelor,4.5,ML Engineer,96.0,54.0,79.0,,410.0,60.56,,Unemployed,IT,,Medium
26362,20.5,Master,,Software Engineer,,71.0,46.0,,,48.02,45.35,Student,Education,62234.0,Low
26363,30.0,PhD,9.7,,98.0,97.0,51.0,,178.0,79.22,,Employed,Healthcare,,Low
26364,25.0,Bachelor,,Data Analyst,,70.0,,2.0,297.0,88.27,,Employed,Retail,28256.0,Medium
26365,35.0,Bachelor,3.9,,,82.0,47.0,3.0,220.0,72.01,66.34,Unemployed,Education,,Low
26366,52.0,High School,6.199999999999999,Software Engineer,95.0,55.0,58.0,0.0,218.0,42.0,97.37,Unemployed,,124476.0,Medium
26367,40.0,PhD,3.6,Cybersecurity Analyst,96.0,,62.0,5.0,275.0,93.61,47.31,,Manufacturing,79323.0,Low
26368,43.0,Master,,Data Analyst,48.0,64.0,,7.0,88.5,94.81,16.15,Employed,Finance,70420.0,High
26370,55.0,PhD,0.3,ML Engineer,90.0,,,5.0,274.0,45.72,35.4,Unemployed,IT,66760.0,Medium
26371,37.0,Master,,Business Analyst,80.0,49.0,94.0,7.0,302.0,68.85,1.81,Student,,26641.0,Medium
26372,19.0,PhD,,,54.0,66.0,50.0,2.0,446.0,,88.61,Employed,Finance,28366.0,Medium
26373,,Diploma,12.0,Business Analyst,,77.0,81.0,6.0,447.0,,47.16,Student,Retail,29371.0,Low
26374,53.0,Master,,Data Analyst,60.0,50.0,74.0,0.0,99.0,83.12,81.83,,IT,,Medium
26375,42.0,PhD,0.7,ML Engineer,,,64.0,4.0,90.0,,,Employed,Manufacturing,96128.0,Medium
26376,47.0,PhD,5.7,Cloud Engineer,68.0,89.5,79.0,6.0,87.0,59.16,,Employed,Manufacturing,136774.0,Low
26377,35.0,,2.1,,,73.0,49.0,4.0,,,31.29,Student,Retail,82601.0,Low
26378,24.0,PhD,4.4,ML Engineer,82.0,91.0,96.0,,429.0,20.18,83.98,,Education,142097.0,Medium
26379,44.0,Diploma,4.2,Business Analyst,48.0,,64.0,1.0,410.0,73.33,77.36,,Manufacturing,33688.0,High
26381,54.0,PhD,11.0,Software Engineer,53.0,81.0,43.0,7.0,356.5,14.71,87.07,Student,,46355.0,Medium
26383,28.0,High School,4.9,Cybersecurity Analyst,43.0,90.0,96.0,3.0,453.0,,,Employed,Retail,44822.0,Medium
26384,,Master,,Data Analyst,42.0,79.0,44.0,1.0,389.0,50.8,11.93,Unemployed,Manufacturing,29002.0,Medium
26386,,,,,83.0,101.5,89.0,,65.0,40.66,,Unemployed,Education,67665.0,Low
26387,,Bachelor,13.7,Data Analyst,47.0,,,8.5,50.0,88.0,,Employed,Healthcare,40639.0,Medium
26389,56.0,Master,6.0,Cybersecurity Analyst,,86.0,92.0,3.0,197.0,,5.46,Student,Retail,41090.0,Medium
26390,,Diploma,3.2,,75.5,60.0,,7.0,289.0,39.66,39.21,Student,IT,,Medium
26391,25.0,,,Cloud Engineer,,81.5,,,299.5,34.8,66.59,Employed,Manufacturing,23761.0,Low
26392,59.0,PhD,8.4,,68.0,65.0,81.0,3.0,287.5,12.84,,,Education,,Medium
26394,58.0,High School,3.7,Data Analyst,43.0,80.0,,7.0,448.5,,61.79,Student,Healthcare,,Medium
26395,43.0,Bachelor,5.3,Business Analyst,89.0,52.5,84.0,,131.0,21.66,58.91,Student,Manufacturing,74863.0,Medium
26396,41.0,,,Cybersecurity Analyst,87.5,,,4.0,219.0,54.99,35.39,Employed,Healthcare,94266.0,High
26398,22.0,High School,0.8,,48.0,,67.5,0.0,312.0,,39.25,Student,Education,,Medium
26399,32.0,,3.2,Data Analyst,,,69.0,,464.0,68.6,44.21,Student,Manufacturing,24952.0,Low
26400,53.0,Diploma,,System Admin,56.0,65.0,62.0,3.0,,,,Student,Manufacturing,118790.0,Low
26401,54.0,,14.3,Cloud Engineer,86.0,80.0,,,432.0,,50.57,Student,Finance,,High
26402,46.0,PhD,,Cybersecurity Analyst,76.0,85.0,,5.0,,71.39,2.25,Employed,Healthcare,35589.0,High
26403,,Diploma,14.0,System Admin,87.0,96.0,85.5,6.5,287.0,59.93,20.87,Unemployed,Finance,92459.0,High
26404,44.0,PhD,1.3,ML Engineer,71.0,91.0,50.0,4.5,,74.94,82.82,Unemployed,Retail,81013.0,Medium
26405,25.0,High School,1.5,System Admin,76.0,,42.0,4.0,22.5,37.89,66.49,Employed,,110369.0,Medium
26406,46.0,PhD,2.8,Cloud Engineer,99.0,,47.0,2.0,217.5,72.37,,Unemployed,Manufacturing,,High
26407,36.0,Bachelor,2.4,Cybersecurity Analyst,,52.0,,,200.0,61.12,33.83,Student,IT,,High
26408,48.0,,,Cloud Engineer,91.0,,57.0,0.0,459.0,1.13,34.98,Student,IT,77046.0,High
26409,,PhD,1.7,Business Analyst,96.5,49.0,49.0,4.0,112.0,,41.78,Student,Education,133308.0,Medium
26410,27.0,Diploma,12.2,System Admin,77.0,,,6.0,200.0,,35.29,Unemployed,Education,64619.0,Low
26411,54.0,High School,1.0,ML Engineer,89.5,83.0,73.0,3.0,197.0,41.48,56.76,,,88446.0,High
26413,,PhD,3.6,Cloud Engineer,,44.0,80.0,1.0,226.0,,4.74,,,39930.0,Low
26415,,High School,0.1,Cloud Engineer,63.0,93.0,86.0,6.0,250.0,,,Employed,IT,,Low
26416,22.0,,1.3,,,70.0,94.0,2.0,,88.7,38.89,,Manufacturing,22557.0,High
26419,22.0,High School,,Business Analyst,89.0,60.0,72.0,6.0,,,,Employed,,45190.0,Low
26421,34.0,Diploma,,Business Analyst,82.0,91.0,50.0,6.0,255.0,54.76,65.41,,Finance,35908.0,Low
26422,20.5,High School,,Software Engineer,87.0,94.0,,3.0,,,57.35,Unemployed,IT,,Low
26423,29.0,Master,,Data Analyst,,80.5,63.0,,,24.86,34.5,Unemployed,Education,23896.0,Low
26424,54.5,,12.0,,78.0,79.0,72.0,4.5,270.0,44.04,90.7,Student,Education,120833.0,High
26425,31.0,Diploma,5.0,Cybersecurity Analyst,58.0,92.0,40.0,4.0,222.0,32.27,24.37,Unemployed,,77110.0,Low
26426,,Bachelor,,Data Analyst,70.0,84.0,66.0,4.0,,25.19,,,Education,,Low
26427,27.0,Master,3.6,Software Engineer,59.0,46.0,95.0,3.0,25.0,47.27,,Student,Retail,78606.0,Low
26428,32.0,PhD,17.1,Business Analyst,47.0,95.0,,6.0,45.0,1.99,66.43,,Finance,83789.0,Low
26431,38.5,Bachelor,0.6,Data Analyst,41.0,64.0,90.5,0.0,454.5,82.06,,Unemployed,Finance,102583.0,Medium
26432,51.0,,2.2,Data Analyst,,64.0,63.0,3.0,390.0,,35.06,,Healthcare,,Low
26433,42.0,,11.9,Business Analyst,82.0,72.0,,4.5,39.0,73.24,82.53,Unemployed,Retail,,Low
26434,33.0,High School,0.6,Software Engineer,55.0,44.0,88.0,,,48.63,60.81,Student,,115652.0,Low
26435,25.0,Diploma,9.1,ML Engineer,,78.0,99.0,2.0,205.0,76.31,91.71,Employed,Retail,60809.0,High
26436,52.0,Master,4.3,,93.0,41.0,49.0,7.0,422.0,,15.96,Student,Manufacturing,109590.0,High
26437,38.0,High School,2.5,Business Analyst,,75.0,58.0,1.0,366.0,2.37,83.44,Student,IT,110315.0,Low
26438,36.0,Master,13.3,Business Analyst,,99.5,56.0,,342.0,29.17,12.53,Employed,,,High
26439,28.0,Master,,Cybersecurity Analyst,61.0,48.0,45.5,,475.0,50.91,87.71,Employed,IT,135245.0,Low
26440,,Diploma,,Business Analyst,40.0,58.0,,6.0,465.0,,2.59,Employed,Manufacturing,,High
26442,39.0,Master,21.7,System Admin,81.0,95.0,,3.0,335.0,,40.76,Student,Finance,119262.0,Low
26443,40.5,Master,,Cybersecurity Analyst,,64.0,72.0,5.0,273.0,93.42,34.53,,Healthcare,,Medium
26444,44.0,Bachelor,3.1,Business Analyst,93.0,94.0,,1.0,,0.76,71.13,Employed,Manufacturing,82290.0,Medium
26445,35.0,High School,,,82.0,60.0,69.0,3.0,178.0,95.24,83.7,Unemployed,Finance,72833.0,High
26446,61.5,PhD,0.6,ML Engineer,80.5,50.0,82.0,1.0,35.0,62.31999999999999,58.83,,Manufacturing,112084.0,Low
26447,,PhD,1.4,,90.0,95.0,,3.0,326.5,30.77,7.82,Student,IT,71838.0,High
26448,,Bachelor,5.4,ML Engineer,52.0,96.0,43.0,3.0,,,85.97,Employed,Finance,36090.0,Low
26449,47.0,Master,6.3,Business Analyst,89.5,93.0,90.0,,61.0,25.15,59.38,Unemployed,Healthcare,139721.0,Low
26451,38.0,,1.3,Business Analyst,,60.0,75.0,6.0,44.0,65.62,,Student,Retail,146478.0,Medium
26452,19.0,,1.7,,94.0,96.0,48.0,4.0,154.0,,39.26,Student,IT,121032.0,High
26453,,Diploma,9.4,Cloud Engineer,56.0,99.0,72.0,,,63.28,82.36,,Manufacturing,39712.0,High
26456,27.0,,1.1,ML Engineer,43.0,,97.0,4.5,,42.01,77.46,Student,Healthcare,,High
26458,41.5,High School,2.6,Software Engineer,51.0,47.0,43.0,,13.0,17.31,34.51,Unemployed,IT,67489.0,Medium
26459,46.0,Master,5.1,Cybersecurity Analyst,100.5,,57.0,,81.0,78.49,4.28,,Retail,30807.0,High
26460,50.0,,8.7,,93.0,40.0,71.0,1.0,280.0,0.71,49.65,Employed,Education,,Low
26461,48.0,,3.8,Cybersecurity Analyst,51.0,96.0,,,,93.27,66.03,Employed,,33550.0,Low
26462,,Diploma,11.6,Cloud Engineer,67.5,74.0,79.0,3.0,157.5,15.21,72.51,Unemployed,Education,125197.0,Medium
26463,27.0,High School,2.3,ML Engineer,77.0,97.0,61.5,6.0,44.0,68.27,,,IT,131474.0,Low
26465,28.0,Master,,ML Engineer,62.0,,49.5,2.5,343.0,33.19,,Student,Education,72715.0,High
26467,20.0,Bachelor,3.8,ML Engineer,40.0,43.0,,0.0,,,69.53,Unemployed,IT,60433.0,High
26468,19.0,Bachelor,8.3,Business Analyst,84.0,76.0,44.0,1.0,,95.04,28.66,,Healthcare,31460.0,High
26469,27.5,,6.0,Business Analyst,98.0,75.0,85.0,7.0,466.0,,89.09,Employed,Finance,,Medium
26470,48.0,Bachelor,4.7,Business Analyst,80.0,59.0,69.5,6.0,244.0,22.29,68.32,Unemployed,Healthcare,143744.0,Low
26471,25.0,High School,5.1,,,60.5,89.0,5.5,337.0,47.68,46.33,Unemployed,,,High
26472,19.0,Diploma,1.9,Cloud Engineer,57.0,,45.0,,181.5,54.84,69.1,Employed,Finance,104409.0,Low
26473,39.0,,6.3,Cloud Engineer,46.0,54.0,44.0,0.0,36.0,11.14,18.08,,IT,56516.0,High
26474,22.0,Diploma,5.3,Business Analyst,97.0,64.0,71.0,,318.0,45.73,58.07,Employed,,70320.0,High
26475,24.0,High School,1.0,,94.0,40.0,84.0,0.0,223.0,92.03,83.03,Unemployed,Retail,146069.0,High
26477,45.0,PhD,0.7,Data Analyst,,,40.0,2.0,148.0,,19.22,Unemployed,Manufacturing,64978.0,High
26479,19.0,Diploma,5.1,Cloud Engineer,69.0,,,,41.0,96.29,2.97,Employed,,137897.0,Medium
26480,49.0,Master,2.0,Business Analyst,90.0,99.0,86.0,4.0,485.0,85.4,0.32,,Education,78205.0,Low
26481,43.0,Bachelor,0.9,ML Engineer,45.0,71.0,,7.0,104.0,12.51,,Employed,Education,95776.0,Low
26482,20.0,Master,21.9,Cybersecurity Analyst,,41.0,,,281.0,,83.55,Employed,Retail,44638.0,High
26483,58.0,High School,10.2,Cloud Engineer,93.0,80.0,83.0,7.0,228.0,17.46,6.85,Unemployed,IT,74564.0,Low
26484,59.0,Master,1.0,ML Engineer,,,,6.0,495.0,,62.31,,,,Medium
26489,24.0,,,System Admin,57.0,,95.0,1.0,181.0,57.26,72.92,Unemployed,Retail,138058.0,Low
26491,45.0,PhD,1.0,Software Engineer,56.0,99.0,,8.5,267.0,,27.82,,Healthcare,42515.0,Low
26493,22.0,High School,9.2,Cloud Engineer,,,,6.0,265.0,16.3,43.85,,IT,35525.0,Medium
26494,41.0,,16.1,Business Analyst,58.0,76.5,64.0,6.0,193.0,76.26,,Student,Manufacturing,133153.0,Medium
26495,24.0,Master,,Cybersecurity Analyst,41.0,72.0,97.0,1.0,289.0,58.25,96.41,Employed,Manufacturing,,Medium
26496,51.0,Master,2.3,Software Engineer,54.0,61.0,,7.0,33.0,,,Student,Finance,,Low
26497,59.0,High School,9.8,Cloud Engineer,91.0,41.0,78.0,3.0,394.0,23.3,62.91,,Healthcare,,Low
26499,44.0,High School,1.4,ML Engineer,46.0,42.0,61.0,,356.0,42.21,,Unemployed,Finance,148170.0,Medium
26500,31.0,,3.9,Business Analyst,79.0,68.0,48.0,7.0,270.0,,74.37,Unemployed,Finance,118085.0,Low
26502,55.0,,5.4,Software Engineer,88.0,66.0,50.0,0.0,294.0,,,Employed,Education,32427.0,Medium
26503,,Master,2.3,Cybersecurity Analyst,93.0,70.0,69.0,0.0,322.0,91.4,,,Retail,74264.0,High
26504,,Bachelor,2.8,System Admin,91.0,67.0,77.0,0.0,456.0,73.06,80.73,Unemployed,Retail,38853.0,High
26505,24.0,Diploma,11.4,Business Analyst,,84.5,72.0,0.0,477.0,54.12,,Student,IT,122564.0,Medium
26508,34.5,,5.7,Data Analyst,74.0,71.0,58.0,,423.0,,64.61,Unemployed,Retail,40214.0,Medium
26509,36.0,PhD,,,96.0,79.0,73.5,,,53.94,,,IT,27103.0,Medium
26510,,Master,4.2,Cloud Engineer,,56.0,,0.0,278.0,,38.76,,Finance,118752.0,Low
26511,,High School,4.9,Software Engineer,,81.0,69.0,5.0,370.0,5.89,10.27,Unemployed,Finance,60155.0,High
26512,28.0,,,System Admin,97.0,44.0,83.0,6.0,354.0,75.45,77.17,Student,,143920.0,High
26513,38.0,Diploma,2.2,Data Analyst,55.0,,93.0,4.0,422.0,75.5,22.59,Employed,Manufacturing,20376.0,Low
26514,51.0,PhD,2.1,,69.0,81.0,,,200.0,44.28,49.9,,Manufacturing,,High
26515,56.0,Bachelor,0.2,Business Analyst,61.5,42.0,79.5,1.0,,73.62,,Student,Healthcare,61181.0,Medium
26516,24.0,,8.8,,88.0,66.0,57.0,6.0,345.0,63.8,36.79,Student,Finance,77057.0,Low
26517,59.0,Bachelor,,Data Analyst,,58.5,75.0,5.0,9.5,46.08,58.52,,,105011.0,Medium
26518,44.0,Master,0.5,Business Analyst,94.0,69.5,79.0,7.0,270.0,10.73,,Unemployed,Manufacturing,80322.0,Medium
26520,55.0,Bachelor,3.3,ML Engineer,62.0,98.0,86.0,,,,30.29,Student,Healthcare,,Medium
26521,37.0,PhD,1.5,Software Engineer,,76.0,58.0,4.0,,91.36,40.95,Student,Healthcare,77657.0,Low
26522,44.0,,15.7,ML Engineer,55.0,82.0,78.0,4.0,,,,,Retail,27455.0,High
26523,25.0,Diploma,0.9,System Admin,,75.0,59.0,6.5,82.0,54.88,82.58,Student,IT,,High
26525,20.0,Master,4.7,System Admin,64.0,77.5,80.0,,396.0,6.2,,Employed,Manufacturing,32334.0,Medium
26528,,High School,10.0,Software Engineer,89.0,,46.0,,440.0,16.5,72.36,Unemployed,Manufacturing,40424.0,Medium
26529,56.0,Master,1.7,System Admin,86.0,91.0,58.0,,434.0,12.97,94.11,,,45951.0,Medium
26530,57.0,High School,21.4,ML Engineer,90.0,46.0,44.0,7.5,299.5,63.78,62.93,,,70901.0,Medium
26532,41.0,,,,55.0,,,3.0,,45.51,,Student,IT,144801.0,Medium
26533,29.0,Bachelor,0.2,Cloud Engineer,85.0,74.0,,5.0,,75.6,47.41,Unemployed,Healthcare,,High
26534,,PhD,6.8,Business Analyst,43.0,78.0,41.0,5.0,474.0,46.7,0.93,Student,,137704.0,Medium
26535,39.0,Master,8.9,ML Engineer,97.5,55.0,51.0,3.0,13.0,46.98,21.86,Unemployed,,66845.0,Low
26536,36.0,,0.6,Cybersecurity Analyst,80.0,67.0,,,,47.53,,Unemployed,Education,55852.0,Medium
26537,26.0,High School,,ML Engineer,68.0,86.5,80.0,,400.0,82.54,35.7,Unemployed,Finance,40184.0,Low
26539,49.0,Bachelor,7.2,System Admin,40.0,85.0,47.0,3.0,485.0,41.6,101.79,Employed,,129825.0,Low
26540,48.0,High School,3.8,Business Analyst,83.0,52.0,92.0,6.5,316.0,2.3,16.77,,IT,115204.0,Low
26541,34.0,Master,7.5,Cloud Engineer,57.0,67.0,75.0,3.0,481.0,53.96,49.95,Student,Finance,61148.0,Medium
26542,40.0,PhD,2.3,ML Engineer,,73.0,93.0,3.0,,,44.0,Student,Finance,54193.0,High
26543,27.0,Bachelor,,ML Engineer,89.0,99.0,71.0,1.0,,22.1,12.06,,Education,104571.0,High
26544,47.0,,2.3,Cybersecurity Analyst,95.0,95.0,54.0,4.0,373.0,,35.44,Unemployed,Retail,133478.0,High
26545,38.5,PhD,3.2,,60.0,69.0,88.0,0.0,,11.08,81.95,Student,,124138.0,High
26547,,Diploma,7.7,Data Analyst,40.0,,65.0,6.0,141.5,25.38,10.2,Student,Healthcare,88226.0,High
26548,28.0,Diploma,11.1,Data Analyst,62.0,,77.5,2.0,478.0,,46.04,Student,,147743.0,High
26552,42.0,PhD,,Cloud Engineer,96.0,,67.0,2.0,358.5,38.23,70.64,Student,Manufacturing,82952.0,Medium
26555,24.0,,5.5,Cybersecurity Analyst,98.0,70.0,89.5,5.0,,19.81,27.71,Unemployed,Healthcare,78441.0,Low
26556,43.5,,8.0,Software Engineer,55.0,78.0,89.5,5.0,96.0,,71.33,Unemployed,Finance,133641.0,Low
26558,,PhD,0.2,ML Engineer,86.0,90.0,48.0,5.0,264.0,43.75,,Employed,Finance,,High
26561,25.0,Master,14.8,,64.0,,,5.0,468.0,60.61,,Employed,IT,82559.0,Low
26562,55.0,Bachelor,6.2,ML Engineer,,97.0,82.0,1.0,134.0,85.34,75.8,,,106493.0,Medium
26563,40.5,,,System Admin,47.0,41.0,52.0,2.0,375.0,68.98,,Employed,,65150.0,High
26564,25.0,,,ML Engineer,60.0,,84.0,4.0,179.0,46.39,,Student,,129270.0,Low
26565,44.5,Master,14.8,Business Analyst,89.0,80.0,,6.0,242.0,84.43,22.77,Unemployed,IT,43131.0,High
26566,47.5,Bachelor,1.4,System Admin,,77.0,74.5,4.0,493.5,35.77,55.39,Student,Finance,96247.0,Medium
26567,,Master,,Software Engineer,44.0,98.0,65.0,3.0,246.0,47.36,,Employed,Finance,,Low
26569,53.0,PhD,6.5,,,43.0,71.0,0.0,101.0,7.61,53.12,Employed,Retail,139394.0,High
26570,42.0,Master,0.9,Cybersecurity Analyst,,58.0,95.0,0.0,318.0,52.87,55.6,Employed,Healthcare,103262.0,Medium
26571,58.0,Diploma,,Data Analyst,85.0,62.0,54.0,6.0,29.0,,46.26,,Manufacturing,147136.0,Medium
26573,55.0,Bachelor,16.6,Data Analyst,70.5,40.0,77.0,3.0,247.5,57.66,15.77,,IT,44329.0,High
26574,29.0,High School,4.6,Software Engineer,78.0,50.0,,7.0,172.0,24.04,95.44,,Education,50793.0,Medium
26575,54.0,High School,3.3,,62.0,45.0,55.0,7.0,14.0,27.89,96.01,,,49575.0,High
26577,50.5,Master,3.0999999999999996,Data Analyst,54.0,86.0,,2.0,53.0,41.59,36.74,Student,,61668.0,Low
26578,35.0,,8.9,Cybersecurity Analyst,83.5,86.0,50.0,6.5,,41.63,95.72,Student,IT,57477.0,High
26579,,Master,1.4,Cybersecurity Analyst,59.0,83.0,72.0,,,,24.67,,Manufacturing,125967.0,High
26580,23.0,Diploma,1.9,Cybersecurity Analyst,94.0,,44.0,5.0,185.0,24.69,90.22,Employed,,146568.0,High
26581,26.0,Diploma,0.1,System Admin,42.0,73.0,,,137.0,73.7,63.76,Student,Education,74318.0,Low
26582,28.0,,5.4,System Admin,81.0,51.0,57.5,,51.0,27.78,77.45,Unemployed,Education,108250.0,High
26584,19.0,Diploma,0.5,Cloud Engineer,47.0,,56.0,7.0,0.0,,11.72,Employed,Retail,147049.0,Low
26585,,Bachelor,0.7,Data Analyst,89.0,51.0,,7.0,432.0,55.02,76.7,Employed,Education,45435.0,Medium
26586,,High School,11.2,Data Analyst,,67.0,65.0,1.0,370.0,40.23,3.68,,,140102.0,Low
26588,,High School,0.7,ML Engineer,96.0,45.0,44.0,0.0,340.5,,,Unemployed,Manufacturing,34331.0,Low
26589,53.0,High School,2.7,,59.5,77.0,71.0,2.0,,1.35,89.92,Employed,,80629.0,Medium
26590,24.0,Diploma,1.9,Cloud Engineer,56.0,95.0,81.0,5.0,186.5,2.4,85.41,Student,Retail,141968.0,Low
26591,30.0,Diploma,3.4000000000000004,Cloud Engineer,90.0,81.5,48.0,,,36.07,88.51,Student,Healthcare,92091.0,Low
26592,59.0,High School,5.4,,58.0,,92.0,,61.5,74.54,86.71,Employed,IT,137428.0,Low
26595,33.0,Master,4.4,,,82.0,86.0,6.0,409.0,0.35,86.57,Unemployed,Finance,30823.0,Low
26596,32.0,Bachelor,4.1,ML Engineer,54.0,78.0,97.5,,49.0,73.6,,Student,Retail,,Medium
26597,36.0,Master,5.3,Data Analyst,42.5,94.5,,6.0,442.0,9.95,29.63,Unemployed,,69544.0,Low
26598,38.0,PhD,18.5,,72.0,,53.0,7.0,331.0,27.34,69.98,Unemployed,Retail,,High
26599,52.0,,11.2,Data Analyst,,53.0,59.0,,289.0,,9.75,Employed,Finance,99632.0,Medium
26601,31.0,Bachelor,3.1,Cloud Engineer,56.0,69.0,41.0,0.0,,,12.14,Employed,IT,34072.0,Medium
26602,46.0,,6.9,ML Engineer,49.0,47.0,54.0,,430.0,95.59,,Employed,,107948.0,High
26603,,Master,9.4,Software Engineer,53.0,88.0,48.0,2.0,,,44.6,Unemployed,Healthcare,82198.0,High
26604,35.0,PhD,,ML Engineer,57.0,85.0,64.0,,,,71.02,Unemployed,IT,72081.0,Medium
26605,18.0,High School,5.9,,63.5,81.0,,,273.0,7.14,19.18,Student,,117328.0,Low
26606,44.0,Bachelor,,Data Analyst,61.0,56.0,44.0,,141.5,95.56,5.32,Unemployed,,108362.0,Medium
26608,42.0,PhD,,,85.0,77.0,,0.0,215.0,1.15,,Employed,,114335.0,Low
26609,58.0,Diploma,7.7,,52.0,,69.0,1.0,,,69.25,Student,IT,56387.0,High
26610,38.0,Diploma,6.9,Software Engineer,63.0,71.5,68.0,4.0,327.5,47.23,,Student,Retail,,Low
26611,31.0,High School,0.1,,79.0,,,7.0,498.0,,66.24,Student,Education,,High
26612,37.0,,1.5,,,50.5,67.0,3.5,303.0,26.52,5.73,Employed,Finance,,Medium
26613,,Bachelor,5.3,Software Engineer,,83.0,89.0,3.0,,43.37,43.8,Unemployed,Retail,119702.0,Low
26614,,High School,10.6,Software Engineer,73.0,83.0,63.0,3.0,44.0,95.76,55.47,Student,Manufacturing,85429.0,Low
26615,40.0,Master,3.7,Business Analyst,64.0,56.0,,,,22.15,32.36,Student,Healthcare,142866.0,Medium
26616,28.0,PhD,3.5,Business Analyst,46.0,89.0,88.5,2.0,10.0,,20.45,Unemployed,Finance,85193.0,Low
26617,,Master,0.0,Business Analyst,90.0,89.0,96.0,0.0,157.5,7.9,70.05,Unemployed,IT,145298.0,Low
26618,37.0,,8.9,Software Engineer,,58.0,68.0,7.0,140.0,64.04,62.55,Employed,Healthcare,107073.0,Medium
26619,41.0,,4.4,ML Engineer,98.0,82.0,70.0,6.0,346.0,,97.59,Unemployed,Retail,122871.0,Low
26620,42.0,Diploma,2.3,Software Engineer,99.0,97.5,65.0,2.0,122.0,96.0,46.5,Unemployed,Healthcare,47773.0,High
26621,54.0,Bachelor,,Cybersecurity Analyst,93.5,74.0,99.0,7.0,422.0,,99.88,Employed,IT,105919.0,Medium
26622,,High School,2.7,Cybersecurity Analyst,71.0,99.0,66.5,,317.0,33.88,47.18,Employed,Finance,146295.0,Medium
