ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
21257,38,Bachelor,2.2,reenignE duolC,78,?,93,"{""v"": 6}",NULL,27.99,57.06,Employed,MISSING,143123 USD,Low
0x530a,23,High School,7.7,Cloud Engineer,92,nan,98,2,"{""v"": 409}",64.48,7.01,RW1wbG95ZWQ=,RmluYW5jZQ==,,TG93
21259,34,RGlwbG9tYQ==,NULL,NULL,53,78,nan,0,,71.69,53.78,Employed,nan,$143469,
0x530c,"{""v"": 42}",nan,MISSING,TUwgRW5naW5lZXI=,,"{""v"": 59}",?,1-6,153,67.35,15.25,Employed,Finance,$31970,MISSING
21261,NULL,Bachelor,nan,MISSING,78,76,94,Val_1,438,78.84,33.73,Unemployed,NULL,144537,High
0x530e,NULL,PhD,,,94-99,61-66,49,4,125,31.34,45.3,?,Finance,nan,High
21263,30,High School,nan,Cybersecurity Analyst,79,MISSING,51,Val_0,451,6.24,64.68-69.68,Unemployed,noitacudE,$100348,TG93
21264,34,PhD,?,Cloud Engineer,?,80-85,89,5,17,MISSING,2.69,Student,ecnaniF,$85642,TWVkaXVt
21265,31,High School,"{""v"": 0.3}",tsylanA ssenisuB,Val_97,98,?,6,,NULL,Val_48.92,Employed,NULL,MISSING,TWVkaXVt
21266,MISSING,SGlnaCBTY2hvb2w=,3.6,Software Engineer,96,48,43,3,nan,43.29,67.75,Employed,NULL,86391,TG93
0x5313,43-48,Master,2.4,U29mdHdhcmUgRW5naW5lZXI=,42,"{""v"": 87}",61,nan,386,"{""v"": 61.95}","{""v"": 66.09}",VW5lbXBsb3llZA==,RmluYW5jZQ==,64433,TWVkaXVt
21268,36,UGhE,1.8,Data Analyst,61,65,Val_65,5-10,60,"{""v"": 97.44}",61.33-66.33,Unemployed,TWFudWZhY3R1cmluZw==,37097,TWVkaXVt
0x5315,MISSING,PhD,6.3,nan,50,99-104,,MISSING,?,52.49,51.64,Employed,Retail,148372,High
21270,20,High School,2.1,ML Engineer,"{""v"": 98}",92,51,6,nan,"{""v"": 55.41}",MISSING,Unemployed,IT,116176,nan
0x5317,19,Bachelor,"{""v"": 0.1}",U3lzdGVtIEFkbWlu,62,43,49,5,204,9.08,46.6,RW1wbG95ZWQ=,SGVhbHRoY2FyZQ==,69227,High
21272,45,Bachelor,?,Cloud Engineer,,89,79,,82,27.21,MISSING,RW1wbG95ZWQ=,RmluYW5jZQ==,48474,Medium
21273,19,,1.7,Business Analyst,78,86,MISSING,6,394,31.23,0.06,Student,SGVhbHRoY2FyZQ==,,woL
21274,"{""v"": 39}",retsaM,,U3lzdGVtIEFkbWlu,86,?,74,7,341,42.63,"{""v"": 51.83}",RW1wbG95ZWQ=,IT,MISSING,Low
21275,24,TWFzdGVy,7.2-12.2,Software Engineer,Val_61,63,76,"{""v"": 5}",132,nan,24.23,Student,Manufacturing,MISSING,SGlnaA==
21276,"{""v"": 21}",?,"{""v"": 4.7}",Data Analyst,99,Val_76,74,MISSING,204,32.28,74.26,Employed,Retail,59926,TG93
21277,nan,Master,5.9-10.9,RGF0YSBBbmFseXN0,83,NULL,57,Val_5,nan,91.86,59.1,Student,TI,MISSING,Low
21278,56-61,High School,3.9,tsylanA ataD,89,41,NULL,4,171,61.49,"{""v"": 10.27}",Unemployed,SVQ=,,Low
21279,,High School,5.7-10.7,nan,98,81,49,nan,400,50.16,"{""v"": 71.77}",Employed,Manufacturing,,Medium
21280,Val_23,PhD,6.3-11.3,Cloud Engineer,Val_46,53,60,2,nan,30.03,22.16,nan,IT,93045,High
21281,26,Diploma,7.1,TUwgRW5naW5lZXI=,Val_61,42,47,5,435,76.13,1.69,deyolpmenU,IT,55904,muideM
0x5322,48,rolehcaB,Val_7.5,Q3liZXJzZWN1cml0eSBBbmFseXN0,97,44,41,1,MISSING,31.65,94.54-99.54,VW5lbXBsb3llZA==,Finance,NULL,High
21283,Val_43,Bachelor,1.6,Software Engineer,"{""v"": 77}",93,98,MISSING,283,NULL,99.69,NULL,,128331 USD,High
21284,Val_53,nan,1.4,Data Analyst,67,NULL,42,0,"{""v"": 436}",Val_91.81,?,Employed,nan,74631,High
21285,MISSING,NULL,MISSING,U29mdHdhcmUgRW5naW5lZXI=,87,93,"{""v"": 60}",MISSING,"{""v"": 482}",34.1,"{""v"": 50.64}",NULL,erachtlaeH,,Medium
21286,45-50,SGlnaCBTY2hvb2w=,20.3,Data Analyst,90,78,55,4,476,?,Val_4.03,MISSING,Retail,54970,High
21287,Val_22,High School,nan,reenignE erawtfoS,98-103,"{""v"": 72}",49,"{""v"": 1}","{""v"": 442}","{""v"": 65.05}",89.66,U3R1ZGVudA==,IT,25838,woL
21288,27,Bachelor,3.5,Cloud Engineer,75,89,55,7,MISSING,,?,deyolpmenU,Healthcare,$84720,MISSING
21289,35,Bachelor,"{""v"": 1.8}",U3lzdGVtIEFkbWlu,53,"{""v"": 95}",?,0,306,75.03,Val_39.64,Employed,Finance,61745,TWVkaXVt
21290,"{""v"": 32}",Master,0.7,Q3liZXJzZWN1cml0eSBBbmFseXN0,Val_68,81,86,"{""v"": 2}",281,98.51,Val_54.33,Unemployed,?,51168,Low
21291,50,TWFzdGVy,Val_4.4,QnVzaW5lc3MgQW5hbHlzdA==,"{""v"": 91}",Val_99,77,NULL,,90.28,"{""v"": 36.7}",Unemployed,SGVhbHRoY2FyZQ==,$51794,
21292,nan,Bachelor,0.4,MISSING,93,71,67,0,,27.17-32.17,MISSING,Student,Manufacturing,,Low
21293,54-59,TWFzdGVy,13.1,Q3liZXJzZWN1cml0eSBBbmFseXN0,57,47-52,90,?,323,80.17,97.28,Student,nan,71486,Medium
21294,57,Diploma,NULL,Q3liZXJzZWN1cml0eSBBbmFseXN0,70,Val_67,Val_45,2,87,19.74,65.25,Unemployed,?,130776,Medium
21295,39,High School,0.7,?,"{""v"": 87}",42,96,Val_6,156,2.16,50.75,tnedutS,RWR1Y2F0aW9u,?,TG93
21296,MISSING,Bachelor,7.1,nan,64,95-100,92,Val_1,,11.59,50.93,U3R1ZGVudA==,Finance,122834,High
21297,39,Diploma,NULL,nimdA metsyS,69,92,54,1,202-207,92.86,46.91,deyolpmenU,IT,NULL,MISSING
21298,32,RGlwbG9tYQ==,1.0-6.0,NULL,90,89,54,4,287,53.9,nan,Student,noitacudE,?,Low
0x5333,34,UGhE,0.3,Software Engineer,87,NULL,83,4,MISSING,41.66-46.66,10.7,Unemployed,RWR1Y2F0aW9u,118709,Low
0x5334,45,Bachelor,0.7,Business Analyst,62-67,44,59,0,406,MISSING,MISSING,Unemployed,Finance,,Medium
0x5335,39,DhP,6.3,NULL,45,nan,62,4,424-429,31.67-36.67,56.72-61.72,deyolpmE,IT,$148583,muideM
21302,nan,RGlwbG9tYQ==,11.0,Q2xvdWQgRW5naW5lZXI=,NULL,MISSING,Val_99,,"{""v"": 240}",60.05-65.05,37.56,Employed,ecnaniF,MISSING,High
21303,59,Bachelor,6.3,NULL,80-85,,77,6,217,80.81,17.05,,NULL,39426,hgiH
21304,34,UGhE,MISSING,Data Analyst,,61-66,Val_88,4,,61.52,,VW5lbXBsb3llZA==,,114613,Low
21305,nan,SGlnaCBTY2hvb2w=,4.6,Software Engineer,70,40,40,6,103,60.1,49.25,nan,Manufacturing,83208 USD,SGlnaA==
21306,35-40,QmFjaGVsb3I=,3.6,Business Analyst,94,49-54,70-75,7,401,85.81-90.81,0.47,Employed,IT,115416,?
0x533b,34,PhD,"{""v"": 3.7}",Q3liZXJzZWN1cml0eSBBbmFseXN0,63,54,"{""v"": 49}",1,14,Val_92.28,35.37,Employed,Retail,140013,SGlnaA==
0x533c,21,Master,8.7,ML Engineer,NULL,70,73-78,3,260,NULL,Val_7.14,RW1wbG95ZWQ=,IT,MISSING,TWVkaXVt
21309,24,rolehcaB,15.6,TUwgRW5naW5lZXI=,"{""v"": 93}",42-47,82,NULL,40,40.86-45.86,Val_72.97,VW5lbXBsb3llZA==,Finance,$116929,High
21310,?,retsaM,10.9,Cloud Engineer,"{""v"": 72}",MISSING,56,2-7,Val_193,"{""v"": 21.67}",27.47,Unemployed,nan,$144240,NULL
21311,54,NULL,7.1,?,Val_70,76,"{""v"": 89}",5,190,MISSING,16.91-21.91,Employed,nan,57846 USD,TWVkaXVt
21312,"{""v"": 57}",PhD,3.1,NULL,"{""v"": 86}",Val_52,"{""v"": 95}","{""v"": 0}",44,93.04,23.96,Student,IT,$57929,Medium
21313,?,PhD,1.4,RGF0YSBBbmFseXN0,91-96,NULL,65,6,MISSING,61.72-66.72,nan,?,Retail,126214,High
21314,26,rolehcaB,2.4,U3lzdGVtIEFkbWlu,,48,71,1,"{""v"": 5}",14.9,33.15,Unemployed,MISSING,38534,?
21315,36,RGlwbG9tYQ==,10.0,ML Engineer,89,"{""v"": 56}",84,3-8,98,36.75,91.68,,Retail,127266,SGlnaA==
21316,26,DhP,0.0,NULL,,94,77,4,170,60.89,"{""v"": 88.02}",Unemployed,UmV0YWls,54076,High
21317,40,QmFjaGVsb3I=,1.9,Business Analyst,85,71,?,4,490,MISSING,86.42,Student,SVQ=,$116021,
0x5346,48-53,rolehcaB,3.4,U29mdHdhcmUgRW5naW5lZXI=,MISSING,92,56,7,476,?,30.12,Student,,33825,High
21319,"{""v"": 49}",High School,NULL,Q3liZXJzZWN1cml0eSBBbmFseXN0,NULL,MISSING,MISSING,3,295,Val_37.18,41.23,?,Retail,$48286,SGlnaA==
21320,48-53,Master,"{""v"": 0.6}",NULL,44,78,NULL,2,?,35.79,24.06,Unemployed,SGVhbHRoY2FyZQ==,65114 USD,Low
0x5349,34,High School,NULL,tsylanA ytirucesrebyC,69,Val_93,NULL,1,MISSING,3.81,79.64,Student,Manufacturing,38319,TG93
0x534a,nan,Master,"{""v"": 14.4}",System Admin,87,45,40,4-9,"{""v"": 182}",85.83,NULL,Student,Manufacturing,127750,TWVkaXVt
0x534b,39-44,Master,5.6,tsylanA ataD,60,87,50,7,85-90,8.64-13.64,91.04-96.04,U3R1ZGVudA==,nan,89511,Low
21324,,SGlnaCBTY2hvb2w=,1.3-6.3,ML Engineer,68,88,92,1,MISSING,80.67-85.67,,RW1wbG95ZWQ=,Manufacturing,72286,NULL
21325,47,NULL,1.8,NULL,Val_64,58,MISSING,4,"{""v"": 243}",52.43,80.63,VW5lbXBsb3llZA==,ecnaniF,,NULL
21326,57,rolehcaB,Val_4.7,ML Engineer,68-73,59,86,,nan,Val_65.46,66.34,?,Education,$36683,TWVkaXVt
21327,"{""v"": 54}",PhD,Val_21.3,Cybersecurity Analyst,43,95,53,0,402,89.8,9.62,,Healthcare,NULL,Low
21328,43-48,Bachelor,5.3,tsylanA ataD,98,53,67,7,445,59.0,72.54,Employed,Finance,129793,TWVkaXVt
21329,23,?,0.4,NULL,90-95,96,"{""v"": 51}",MISSING,"{""v"": 292}",59.76,Val_22.18,VW5lbXBsb3llZA==,IT,79645 USD,TWVkaXVt
0x5352,"{""v"": 51}",RGlwbG9tYQ==,0.9,TUwgRW5naW5lZXI=,86,59,MISSING,MISSING,167,68.79,?,U3R1ZGVudA==,SVQ=,MISSING,MISSING
21331,,MISSING,6.2,Software Engineer,67,43,56,nan,nan,"{""v"": 70.01}",91.27,Employed,Healthcare,MISSING,Low
21332,42,PhD,"{""v"": 6.8}",Business Analyst,?,48-53,,0-5,344,NULL,81.69-86.69,tnedutS,UmV0YWls,48988,High
0x5355,30,Diploma,0.4-5.4,tsylanA ataD,69,55,nan,7-12,323,Val_94.13,Val_43.27,Unemployed,IT,$122713,Medium
0x5356,Val_55,PhD,4.3,Cybersecurity Analyst,92-97,"{""v"": 60}",NULL,1,385,14.0-19.0,83.45,Student,SGVhbHRoY2FyZQ==,37753,TG93
0x5357,55,PhD,nan,Data Analyst,98-103,40,63,0,140-145,Val_24.6,"{""v"": 84.46}",NULL,nan,$34252,High
21336,19,Diploma,MISSING,,86-91,Val_54,"{""v"": 57}",0,NULL,Val_80.27,Val_20.02,VW5lbXBsb3llZA==,NULL,MISSING,muideM
21337,22,SGlnaCBTY2hvb2w=,6.1,Q3liZXJzZWN1cml0eSBBbmFseXN0,70-75,56,"{""v"": 78}","{""v"": 7}",331,90.25,79.29,RW1wbG95ZWQ=,TWFudWZhY3R1cmluZw==,nan,MISSING
21338,,,"{""v"": 2.7}",?,53,MISSING,64,7,190,nan,37.24,Employed,,90351,NULL
21339,NULL,PhD,5.3-10.3,,50,MISSING,56,2,NULL,63.52,21.56,Unemployed,TWFudWZhY3R1cmluZw==,40859,TWVkaXVt
21340,"{""v"": 41}",SGlnaCBTY2hvb2w=,4.1,System Admin,42,70,"{""v"": 50}",3,108,64.67,Val_12.99,nan,gnirutcafunaM,78498 USD,Medium
21341,31-36,High School,13.9,Software Engineer,84,"{""v"": 63}",MISSING,?,18,88.5,31.0-36.0,NULL,Education,67349,Medium
21342,MISSING,PhD,"{""v"": 0.9}",nimdA metsyS,61,53,76,3,?,?,95.59,deyolpmenU,MISSING,71844,woL
21343,57,MISSING,1.2,tsylanA ataD,Val_79,56,63,2,117,26.28,Val_97.68,Unemployed,IT,nan,Low
0x5360,MISSING,SGlnaCBTY2hvb2w=,1.0,System Admin,54,73,79,Val_5,"{""v"": 157}",66.22-71.22,NULL,Student,MISSING,$29301,High
0x5361,Val_38,TWFzdGVy,6.0,Cloud Engineer,73,43,57,?,"{""v"": 362}",NULL,59.63,deyolpmenU,SVQ=,108688,TWVkaXVt
21346,22,amolpiD,MISSING,Business Analyst,40,76-81,43,6,82,2.99,76.05,Student,IT,42823,Low
21347,Val_55,High School,Val_2.7,nan,nan,Val_90,45,,416,83.73,Val_1.3,RW1wbG95ZWQ=,Manufacturing,MISSING,High
21348,19,High School,10.9,U3lzdGVtIEFkbWlu,,98,82,?,,Val_31.05,nan,MISSING,RWR1Y2F0aW9u,106715,
0x5365,57,TWFzdGVy,,U3lzdGVtIEFkbWlu,64,97,96,6,384-389,MISSING,22.11,deyolpmE,UmV0YWls,nan,woL
21350,?,?,MISSING,ML Engineer,99,Val_49,NULL,"{""v"": 1}","{""v"": 125}",98.01,?,Unemployed,Manufacturing,nan,High
21351,51,rolehcaB,3.8,System Admin,75,68,Val_98,3,30,80.72,82.62,Employed,Retail,120680 USD,muideM
21352,28,Diploma,5.3,U29mdHdhcmUgRW5naW5lZXI=,43,61,75,5,"{""v"": 385}",nan,20.85,Unemployed,Healthcare,141666,Low
21353,53,PhD,3.4,Q3liZXJzZWN1cml0eSBBbmFseXN0,nan,,97,"{""v"": 2}",374,90.3,8.35,Employed,SGVhbHRoY2FyZQ==,NULL,Low
21354,Val_28,SGlnaCBTY2hvb2w=,4.0,Data Analyst,Val_57,Val_62,Val_66,5,,"{""v"": 53.05}",17.05-22.05,VW5lbXBsb3llZA==,Education,65107,SGlnaA==
21355,"{""v"": 26}",MISSING,1.1,Software Engineer,Val_41,65,Val_62,"{""v"": 1}",499,"{""v"": 12.03}",nan,NULL,RmluYW5jZQ==,89559 USD,Medium
0x536c,23,UGhE,1.7,System Admin,87,75,MISSING,4,260,44.87,27.06,U3R1ZGVudA==,Manufacturing,60558,TWVkaXVt
21357,51,MISSING,5.4,nan,57-62,85,60-65,7,Val_181,48.04,4.36,Unemployed,Retail,MISSING,Medium
21358,54-59,Bachelor,8.2,System Admin,Val_78,Val_69,58,?,390,88.13,"{""v"": 34.84}",Unemployed,Healthcare,31889,hgiH
21359,nan,High School,2.2,System Admin,"{""v"": 51}",nan,67,Val_1,228-233,33.65-38.65,89.29,tnedutS,Retail,$129731,NULL
21360,"{""v"": 29}",amolpiD,6.2,Data Analyst,97,nan,MISSING,2,125,"{""v"": 29.29}",41.36,Unemployed,nan,142529,High
21361,Val_49,TWFzdGVy,Val_1.1,U29mdHdhcmUgRW5naW5lZXI=,83,72,NULL,?,"{""v"": 324}",26.81,87.45,Student,Education,33499,High
21362,34,High School,1.8,Data Analyst,86,48,"{""v"": 55}",nan,368,78.35,4.65,MISSING,Education,72590,High
0x5373,21,UGhE,"{""v"": 0.0}",NULL,46,68,MISSING,2,293-298,MISSING,34.03,Student,Healthcare,32151,nan
21364,59-64,PhD,"{""v"": 1.2}",ML Engineer,"{""v"": 71}",82-87,Val_92,nan,399,"{""v"": 84.23}",nan,Student,Manufacturing,32920,MISSING
0x5375,50,Diploma,7.2,U3lzdGVtIEFkbWlu,55,50,83,,273,11.5,NULL,VW5lbXBsb3llZA==,Finance,50666,High
0x5376,Val_26,Bachelor,0.4,Software Engineer,80,87,93,2,252,68.98,71.93,Student,NULL,84830,Medium
0x5377,51,RGlwbG9tYQ==,Val_0.4,Cloud Engineer,65,59,nan,7-12,306,23.75,52.7,nan,UmV0YWls,140342,High
0x5378,Val_56,Diploma,5.1,Cybersecurity Analyst,64,95,87,1,,,86.83,Student,SGVhbHRoY2FyZQ==,$127093,Low
21369,NULL,MISSING,,Business Analyst,"{""v"": 57}",Val_85,Val_63,2,73,?,NULL,?,,120530,High
21370,37,QmFjaGVsb3I=,7.4-12.4,NULL,NULL,"{""v"": 50}",95,nan,?,"{""v"": 60.5}",95.33,Unemployed,IT,$123875,NULL
21371,MISSING,,nan,Data Analyst,46,50,72,5,466,38.08,Val_75.05,RW1wbG95ZWQ=,UmV0YWls,131189,?
21372,MISSING,QmFjaGVsb3I=,4.1,nan,"{""v"": 85}",45,89,2,201,"{""v"": 69.59}",71.78,Employed,Manufacturing,26796,High
0x537d,58-63,High School,?,U3lzdGVtIEFkbWlu,87,?,nan,,162,14.48,nan,NULL,NULL,73845,Medium
21374,52,High School,10.2,Q2xvdWQgRW5naW5lZXI=,Val_69,86,73-78,3-8,175,7.87-12.870000000000001,,Student,Finance,114306,Medium
0x537f,40,Diploma,4.6,nan,75-80,93,62,Val_3,415,0.65,73.74,deyolpmenU,UmV0YWls,39845,Medium
21376,56-61,High School,3.3,Data Analyst,89,69,NULL,7,311,MISSING,63.99,Unemployed,Finance,139209,NULL
21377,"{""v"": 40}",QmFjaGVsb3I=,"{""v"": 0.2}",Q3liZXJzZWN1cml0eSBBbmFseXN0,Val_90,98,88,7,180,49.16,MISSING,Student,Healthcare,117025,woL
21378,54,nan,3.7,Business Analyst,61,,43,2,289,"{""v"": 33.14}",NULL,U3R1ZGVudA==,IT,88262,NULL
21379,?,MISSING,MISSING,Q3liZXJzZWN1cml0eSBBbmFseXN0,75,50,51,2,"{""v"": 35}",78.27,?,Employed,TWFudWZhY3R1cmluZw==,88945,?
21380,56,NULL,13.3,Data Analyst,"{""v"": 59}",MISSING,"{""v"": 72}",?,127,6.93,Val_16.87,Unemployed,IT,129176 USD,muideM
21381,45,MISSING,2.6,Business Analyst,"{""v"": 62}",75,nan,4,84,6.51-11.51,39.62-44.62,Unemployed,SVQ=,$35341,TWVkaXVt
21382,36,Diploma,4.9,ML Engineer,48,48-53,44-49,3,316,99.91,98.5,Student,SGVhbHRoY2FyZQ==,nan,SGlnaA==
21383,,TWFzdGVy,Val_12.3,ML Engineer,?,Val_67,94,NULL,84,nan,51.04,Unemployed,IT,nan,High
21384,38-43,TWFzdGVy,1.1,Q3liZXJzZWN1cml0eSBBbmFseXN0,83,"{""v"": 75}",Val_41,4,"{""v"": 381}",8.28-13.28,8.28,Unemployed,Finance,85174,SGlnaA==
21385,?,QmFjaGVsb3I=,NULL,QnVzaW5lc3MgQW5hbHlzdA==,,57,Val_84,7,147,45.23,nan,Student,?,39886,woL
21386,38,DhP,MISSING,Data Analyst,NULL,43,82,MISSING,Val_10,7.19,94.8,?,,,SGlnaA==
21387,43-48,PhD,1.7,MISSING,96,42,"{""v"": 75}","{""v"": 4}",267,9.49,1.12,Student,nan,141639 USD,MISSING
21388,53-58,RGlwbG9tYQ==,9.9-14.9,TUwgRW5naW5lZXI=,55,NULL,40,6,71,nan,83.65,tnedutS,SGVhbHRoY2FyZQ==,MISSING,TG93
21389,MISSING,QmFjaGVsb3I=,5.7,U3lzdGVtIEFkbWlu,45,61,98,?,378,Val_49.81,98.16,Unemployed,Finance,140515,?
21390,50-55,Diploma,18.5,MISSING,40-45,88,58,4,466-471,?,11.98,U3R1ZGVudA==,SGVhbHRoY2FyZQ==,24435,Low
21391,53,amolpiD,Val_8.5,Business Analyst,44,60,78,7,Val_363,"{""v"": 71.67}",25.09,Employed,Finance,77237,SGlnaA==
21392,nan,Master,10.7,Business Analyst,53,51,,2,"{""v"": 118}",35.65,2.82,VW5lbXBsb3llZA==,RWR1Y2F0aW9u,MISSING,Medium
21393,"{""v"": 26}",SGlnaCBTY2hvb2w=,0.2,U29mdHdhcmUgRW5naW5lZXI=,53,46,75,MISSING,,3.04,88.82,MISSING,NULL,117112 USD,SGlnaA==
21394,25,,0.1,ML Engineer,75,41,95,?,,MISSING,66.91-71.91,RW1wbG95ZWQ=,RWR1Y2F0aW9u,111543,Medium
21395,19,High School,MISSING,Data Analyst,41,87,40,Val_7,385,40.78,23.78,VW5lbXBsb3llZA==,ecnaniF,130069,hgiH
21396,?,?,4.7-9.7,Business Analyst,53-58,"{""v"": 71}",75,4,384,94.52,"{""v"": 48.85}",RW1wbG95ZWQ=,Education,103664,Low
0x5395,"{""v"": 40}",SGlnaCBTY2hvb2w=,Val_0.1,System Admin,81,57,72,,?,,Val_3.13,VW5lbXBsb3llZA==,nan,$69224,TWVkaXVt
21398,23,Master,0.4,?,91,46,70,7,nan,72.08,13.97,Employed,Retail,$66056,Medium
21399,53,UGhE,3.2,U3lzdGVtIEFkbWlu,85,60,61,4,Val_371,98.62,,VW5lbXBsb3llZA==,RmluYW5jZQ==,109187,
21400,Val_38,TWFzdGVy,nan,NULL,62,,75-80,4,"{""v"": 396}",20.15,48.97,Employed,Healthcare,141132,Low
21401,nan,Bachelor,6.4,nimdA metsyS,nan,77,65-70,0,410,29.4,NULL,Student,Finance,,Medium
0x539a,MISSING,PhD,3.7-8.7,Q3liZXJzZWN1cml0eSBBbmFseXN0,Val_95,Val_42,"{""v"": 99}",?,256,56.73,68.91,deyolpmE,,,Medium
21403,51,amolpiD,MISSING,Business Analyst,89,96,72,?,Val_424,MISSING,"{""v"": 40.19}",Employed,?,$141223,Medium
21404,43,NULL,?,Data Analyst,NULL,"{""v"": 92}",Val_60,nan,116-121,,NULL,tnedutS,Retail,129378 USD,Medium
21405,"{""v"": 18}",QmFjaGVsb3I=,1.9,Software Engineer,?,Val_53,44,3,249,47.53,88.6,?,NULL,$65730,TG93
21406,53,Bachelor,6.6-11.6,QnVzaW5lc3MgQW5hbHlzdA==,42,47-52,42,MISSING,114,80.58,3.98,Employed,Retail,115122,TWVkaXVt
0x539f,MISSING,High School,Val_12.4,Cybersecurity Analyst,60-65,89,62,5-10,221,nan,84.3,Unemployed,Healthcare,23025,Low
21408,,SGlnaCBTY2hvb2w=,1.1,ML Engineer,55,78-83,nan,Val_7,403,,59.95,RW1wbG95ZWQ=,Healthcare,MISSING,Medium
0x53a1,MISSING,Diploma,,Software Engineer,93,66,87,nan,"{""v"": 6}",60.97,,Unemployed,Education,97039,hgiH
0x53a2,21,High School,2.6,Data Analyst,NULL,?,82,0,325,Val_16.16,62.06,deyolpmE,MISSING,125409,High
21411,?,QmFjaGVsb3I=,2.9-7.9,System Admin,"{""v"": 68}",71,63-68,5,40,81.98,MISSING,Unemployed,RmluYW5jZQ==,$48553,High
21412,33,TWFzdGVy,0.3,Software Engineer,66,45,"{""v"": 78}",1,219,63.07,94.23,Unemployed,Healthcare,94007,
21413,33,Diploma,6.3-11.3,ML Engineer,51,75,69,nan,101,nan,59.19-64.19,Employed,RWR1Y2F0aW9u,54302,Medium
21414,Val_39,amolpiD,4.9-9.9,nan,49,NULL,47,3,nan,52.59,17.28,VW5lbXBsb3llZA==,nan,70790,MISSING
0x53a7,18,QmFjaGVsb3I=,10.1,Cybersecurity Analyst,59,NULL,62,3-8,281-286,24.96,MISSING,VW5lbXBsb3llZA==,Manufacturing,98673,TG93
21416,32,PhD,0.3,TUwgRW5naW5lZXI=,?,62,63,5,257,56.15,"{""v"": 11.86}",VW5lbXBsb3llZA==,MISSING,MISSING,TWVkaXVt
0x53a9,41,SGlnaCBTY2hvb2w=,3.8,?,57,51,80,4,419-424,Val_38.4,98.77,MISSING,Education,108833,Medium
21418,21,UGhE,1.1,System Admin,NULL,65,"{""v"": 73}",5,108,?,49.85,Employed,nan,100880,NULL
21419,MISSING,Bachelor,5.7,QnVzaW5lc3MgQW5hbHlzdA==,66,64,75,2,209,Val_25.19,NULL,Student,RmluYW5jZQ==,MISSING,TWVkaXVt
0x53ac,34,?,"{""v"": 7.7}",RGF0YSBBbmFseXN0,Val_96,92,MISSING,0,Val_334,26.27,15.07,deyolpmenU,IT,$61775,High
21421,24,NULL,3.2,?,69-74,51,65,5,Val_23,Val_37.54,97.68,VW5lbXBsb3llZA==,Finance,42033,TWVkaXVt
21422,27,SGlnaCBTY2hvb2w=,,Cybersecurity Analyst,76,69,"{""v"": 94}",5,344,12.91,?,Employed,MISSING,130014,High
21423,18,SGlnaCBTY2hvb2w=,4.7,Data Analyst,Val_63,96-101,nan,4,71,"{""v"": 94.73}",48.02,RW1wbG95ZWQ=,IT,121807,Low
0x53b0,19,amolpiD,?,Q2xvdWQgRW5naW5lZXI=,43-48,"{""v"": 48}","{""v"": 52}",0,NULL,Val_48.57,82.48,VW5lbXBsb3llZA==,IT,nan,woL
0x53b1,39,UGhE,2.3,Software Engineer,90,49,,Val_3,460,Val_54.94,47.82,Employed,nan,$48018,TWVkaXVt
21426,49,NULL,4.8,Q2xvdWQgRW5naW5lZXI=,Val_68,"{""v"": 61}","{""v"": 77}",1,,MISSING,21.83,Employed,Retail,94953,SGlnaA==
0x53b3,46,nan,14.4,?,85,"{""v"": 47}",42,2,338,95.97,"{""v"": 67.63}",U3R1ZGVudA==,Education,39939,High
21428,"{""v"": 52}",PhD,5.5,Q3liZXJzZWN1cml0eSBBbmFseXN0,58,80,NULL,MISSING,153,57.85-62.85,3.15,Employed,RWR1Y2F0aW9u,39515,
0x53b5,?,?,nan,Software Engineer,47-52,NULL,69,6,192-197,?,31.11,U3R1ZGVudA==,Manufacturing,56543,nan
21430,"{""v"": 29}",Diploma,NULL,TUwgRW5naW5lZXI=,Val_49,99,,Val_5,"{""v"": 463}",NULL,Val_74.61,Unemployed,Manufacturing,146437,muideM
21431,41,Diploma,0.9-5.9,RGF0YSBBbmFseXN0,65,45,56,0,,66.7,72.82,Employed,UmV0YWls,69599,MISSING
21432,47,retsaM,6.6,Business Analyst,64,54,81,1,"{""v"": 249}",?,36.95,Student,ecnaniF,?,TWVkaXVt
21433,47,DhP,Val_1.4,System Admin,71,83-88,NULL,4,356,20.61,,Student,SVQ=,$124286,High
21434,Val_37,retsaM,6.8,System Admin,75,"{""v"": 50}",90-95,6,nan,53.83,NULL,U3R1ZGVudA==,IT,39091,High
0x53bb,Val_59,UGhE,11.2,ML Engineer,77-82,54-59,90,"{""v"": 0}",nan,69.18,54.02,RW1wbG95ZWQ=,IT,$66302,TWVkaXVt
21436,MISSING,Master,3.6,System Admin,89,Val_47,MISSING,nan,233,93.44,,RW1wbG95ZWQ=,SVQ=,$41046,Medium
21437,59-64,Diploma,0.1,Business Analyst,64,,91,0,217,"{""v"": 48.6}",35.13,Student,gnirutcafunaM,114270,Medium
0x53be,55,TWFzdGVy,?,nan,78,46,"{""v"": 60}",2,?,10.02,7.41,Student,UmV0YWls,,nan
21439,nan,Bachelor,nan,Cloud Engineer,MISSING,88,42,3,MISSING,35.95,?,deyolpmE,SGVhbHRoY2FyZQ==,24917,Low
